D_CRIA,D_RECRIA,D_ENGORDA,D_CRIA_RECRIA,D_CRIA_ENGORDA,D_RECRIA_ENGORDA,D_CRIA_RECRIA_ENGORDA,PVACAS2ANOS,TX_LOT_UA,RACAO,ADUBPASTAGEM,RECEBEORIENT,PCONFINADOS,PVACASINSEM,P_LAV,P_PAST,P_SILV,PVTP_BOV,UA_BOV
0.16129,0.064516,0.154839,0.264516,0.03871,0.032258,0.283871,0.325755,0.842266,0.348387,0.109677,0.477419,0.050644,0.082086,0.193631,0.747338,0.011143,0.146968,30.071
0.213333,0.093333,0.2,0.12,0.026667,0.146667,0.2,0.263483,1.675484,0.48,0.173333,0.76,0.238365,0.077297,0.63592,0.350296,0.001363,0.134496,9.897
0.202703,0.081081,0.162162,0.189189,0.027027,0.067568,0.27027,0.348919,0.92184,0.243243,0.283784,0.5,0.021443,0.051169,0.24245,0.738772,0.003846,0.176302,15.57
0.168831,0.077922,0.142857,0.246753,0.090909,0.038961,0.233766,0.347783,0.889076,0.428571,0.285714,0.623377,0.049666,0.05004,0.052045,0.91365,0.008478,0.900779,18.416
0.196078,0.078431,0.176471,0.137255,0.019608,0.235294,0.156863,0.320233,1.221663,0.54902,0.333333,0.392157,0.074822,0,0.152079,0.706348,0.099184,0.3737,7.377
0.029412,0.088235,0.205882,0.029412,0,0.176471,0.470588,0.310866,1.135567,0.5,0.352941,0.588235,0.254669,0,0.22585,0.758184,0.003735,0.281129,4.149
0.181818,0.090909,0.272727,0,0.045455,0.136364,0.272727,0.182168,1.421224,0.454545,0.136364,0.772727,0,0.239923,0.157332,0.813576,0,0.528633,5.046
0.065217,0.021739,0.326087,0.152174,0.043478,0.173913,0.217391,0.254631,1.959851,0.586957,0.347826,0.782609,0.13468,0.155039,0.571558,0.420562,0.000331,0.163363,4.982
0,0,0,0.083333,0.083333,0,0.833333,0.379182,1.157631,1,0.166667,1,0.424854,0.420168,0.795018,0.204982,0,0.05127,1.461
0.052632,0,0.526316,0.105263,0,0.210526,0.105263,0.17575,6.086539,0.736842,0.473684,0.842105,0.634312,0,0.867404,0.107426,0.002953,0.139749,2.411
0.2,0,0.3,0.2,0,0.2,0.1,0.521463,1.917579,0.6,0.3,0.7,0.073171,0.081384,0.215803,0.506662,0,0.738033,1.831
0.125,0.0625,0.0625,0.0625,0,0.25,0.4375,0.284154,1.413217,0.625,0.1875,0.8125,0.191701,0.085397,0.745276,0.253353,0,0.11184,3.161
0.071429,0,0.357143,0.142857,0.071429,0,0.357143,0.248688,1.114826,0.857143,0.285714,0.785714,0,0,0.424789,0.567608,0,0.037543,1.007
0.059524,0.047619,0.130952,0.202381,0.02381,0.166667,0.369048,0.245942,0.853024,0.083333,0.190476,0.916667,0.008261,0,0.020746,0.977626,0.000241,0.816345,16.732
0,0,0.357143,0,0,0,0.642857,0.002903,1.755478,0.285714,0.357143,0.642857,0.029028,0,0.186896,0.77014,0.042965,0.11368,1.523
0.321429,0,0.321429,0,0.107143,0.142857,0.107143,0.24446,2.126891,0.428571,0.142857,0.5,0.047383,0.038573,0.333202,0.628259,0.003296,0.268465,2.943
0.047619,0,0.047619,0.285714,0,0,0.619048,0.420914,1.262075,0.761905,0.428571,0.952381,0.014723,0.275785,0.777045,0.209688,0,0.475927,3.628
0.181818,0,0.409091,0.136364,0,0.090909,0.181818,0.157511,0.967476,0.818182,0.090909,0.818182,0.051593,0.192678,0.373225,0.370077,0.255257,0.034905,2.104
0,0,0.222222,0,0.111111,0.333333,0.333333,0.065064,0.782168,0.777778,0.111111,0.777778,0.155587,0,0.423707,0.566277,0,0.227465,1.098
0,0,0.272727,0.159091,0.045455,0.136364,0.386364,0.285039,1.182641,0.340909,0.363636,0.954545,0.071081,0.146158,0.189881,0.800558,0,0.553558,10.546
0.2,0.24,0.16,0,0,0.08,0.32,0.208789,1.512527,0.6,0.48,0.72,0.088055,0.166538,0.637059,0.361887,0,0.119074,3.772
0.416667,0.041667,0.291667,0.083333,0,0.041667,0.125,0.325379,1.083345,0.291667,0.416667,0.416667,0.095897,0.03427,0.071085,0.919146,0.000189,0.846404,3.212
0.285714,0.081633,0.326531,0,0.061224,0.081633,0.163265,0.267311,1.75816,0.367347,0.081633,0.816327,0.062745,0.05611,0.356635,0.633299,0.003781,0.287732,8.835
0.058824,0.088235,0.235294,0.176471,0.029412,0.147059,0.264706,0.269042,1.71548,0.382353,0.323529,0.852941,0.028504,0.250736,0.346624,0.629946,0,0.199597,4.745
0.05,0.05,0.4,0.05,0.05,0.05,0.35,0.17969,2.994329,0.7,0.5,0.75,0.014104,0.32967,0.377827,0.407272,0.02487,0.062923,2.492
0,0.034483,0.275862,0.241379,0.034483,0.034483,0.37931,0.23476,1.413023,0.793103,0.413793,0.896552,0.140101,0.264443,0.876528,0.117171,0.000396,0.019901,5.432
0.142857,0,0.571429,0.142857,0,0,0.142857,0.151351,3.061732,0.571429,0.142857,0.714286,0.234234,0,0.763858,0.232287,0.003855,0.034601,369
0.5,0,0.166667,0,0,0,0.333333,0.296089,1.513005,0.666667,0.166667,0.5,0.23743,0,0.505388,0.494612,0,0.282082,566
0.045455,0.159091,0.079545,0.113636,0.011364,0.227273,0.363636,0.179986,1.333364,0.647727,0.215909,0.613636,0.069675,0.138758,0.113544,0.882531,0,0.218952,16.84
0.111111,0.111111,0.666667,0.055556,0,0.055556,0,0.144456,1.845502,0.833333,0.111111,0.722222,0.044252,0,0.793457,0.206543,0,0.015219,1.593
0.076923,0.076923,0.153846,0.307692,0,0.076923,0.307692,0.368194,1.037747,0.769231,0.153846,0.615385,0.053908,0.048804,0.286355,0.703622,0,0.09168,4.087
0,0.076923,0.307692,0.076923,0.076923,0,0.461538,0.265759,1.669328,0.769231,0.461538,1,0.653152,0.199046,0.723015,0.114798,0.003058,0.142575,2.237
0.173228,0.110236,0.15748,0.244094,0.031496,0.047244,0.23622,0.40973,1.191688,0.314961,0.23622,0.661417,0.014755,0.038818,0.328973,0.658102,0.003976,0.241006,26.696
0.238095,0.095238,0.285714,0.190476,0.095238,0.047619,0.047619,0.330627,0.95433,0.333333,0.190476,0.666667,0.004164,0.052267,0.085177,0.897,0.002891,0.089575,3.316
0.177215,0.037975,0.189873,0.151899,0.025316,0.101266,0.316456,0.232904,1.222456,0.518987,0.329114,0.734177,0.043295,0.026374,0.286375,0.68334,0.000293,0.054317,9.744
0.155556,0.133333,0,0.444444,0.088889,0.044444,0.133333,0.386764,1.042461,0.177778,0.244444,0.733333,0.013772,0.011869,0.061362,0.90501,0.028085,0.361964,9.154
0.025,0,0.275,0.05,0.025,0.075,0.55,0.237021,1.464936,0.575,0.225,0.6,0.293913,0,0.091202,0.771111,0,0.43705,4.726
0.176991,0.141593,0.168142,0.159292,0.026549,0.079646,0.247788,0.342488,1.266863,0.336283,0.230088,0.690265,0.018771,0.08662,0.258911,0.723523,0.000656,0.144653,17.142
0,0.25,0.25,0,0,0,0.5,0.404255,1.682859,0.75,0.25,0.75,0,0,0.541283,0.28698,0.161779,0.128223,291
0.1,0,0.4,0.1,0,0.2,0.2,0.254839,3.914701,1,0,0.9,0.798387,0.147679,0.924121,0.071945,0,0.121825,1.386
0.037037,0.074074,0.148148,0.222222,0.037037,0.259259,0.222222,0.308199,1.143754,0.222222,0.407407,0.851852,0.066693,0.002546,0.185356,0.814644,0,0.535994,9.148
0.421053,0.105263,0.157895,0.105263,0,0.052632,0.157895,0.354032,1.255327,0.368421,0.578947,0.526316,0.313944,0,0.065159,0.73264,0.195172,0.611908,4.413
0.428571,0.142857,0.214286,0.214286,0,0,0,0.306489,1.393493,0.285714,0.214286,0.714286,0.060834,0,0.486884,0.340657,0.004712,0.355798,1.219
0.130435,0.108696,0.152174,0.130435,0,0.195652,0.282609,0.163579,1.674691,0.434783,0.26087,0.673913,0.035413,0.088598,0.349042,0.615306,0.014514,0.248158,5.412
0.142857,0.357143,0.214286,0.214286,0,0.071429,0,0.10222,2.191608,0.214286,0.428571,0.785714,0.258131,0.252525,0.421065,0.569455,0.005247,0.092724,1.427
0.076923,0.230769,0.384615,0.076923,0,0.076923,0.153846,0.257537,1.136027,0.153846,0.076923,0.846154,0.09081,0.352609,0.34945,0.648149,0,0.30152,2.227
0.142857,0.142857,0.142857,0.142857,0,0.214286,0.214286,0.211487,2.023301,0.428571,0.285714,0.857143,0.227053,0.185279,0.760507,0.226667,0,0.110664,1.24
0.166667,0,0.222222,0,0.055556,0.222222,0.333333,0.382991,1.020754,0.777778,0.444444,0.444444,0,0.153139,0.036687,0.949598,0.001176,0.681615,2.473
0.181818,0.181818,0.272727,0.090909,0,0.090909,0.181818,0.266605,2.086955,0.363636,0.181818,0.727273,0.030609,0.172216,0.586219,0.404433,0.009348,0.132651,2.185
0.066667,0,0.2,0.4,0.066667,0.133333,0.133333,0.317361,2.539695,0.666667,0.533333,0.866667,0.270305,0.182803,0.842615,0.15566,0,0.306779,3.327
0.076923,0.153846,0.307692,0.076923,0,0.076923,0.307692,0.249669,3.989526,0.230769,0.153846,0.769231,0.231788,0,0.603593,0.392949,0,0.084588,1.097
0.12,0.04,0.28,0.16,0,0.08,0.32,0.216358,1.620195,0.12,0.04,0.68,0.155794,0,0.222764,0.774934,0,0.635015,3.96
0.333333,0,0.333333,0,0.333333,0,0,0.332692,1.37987,1,0.333333,1,0.192308,0,0.857125,0.141829,0.001047,1,374
0.027027,0,0.108108,0,0.189189,0.324324,0.351351,0.224012,0.792012,0.621622,0.054054,0.081081,0.014378,0,0.223035,0.775142,0.000304,0.037687,4.89
0.065217,0.130435,0.23913,0.195652,0.065217,0.065217,0.23913,0.170527,1.432916,0.565217,0.326087,0.673913,0.110922,0.039314,0.226481,0.691762,0.001326,0.2287,5.428
0.144737,0.105263,0.118421,0.197368,0.026316,0.118421,0.289474,0.236894,2.16779,0.460526,0.394737,0.828947,0.418492,0.353819,0.489446,0.451232,0.012165,0.19053,22.483
0.076923,0.038462,0.076923,0.115385,0.153846,0.038462,0.5,0.171155,0.877134,0.807692,0.269231,0.961538,0.43116,0.036765,0.486027,0.445584,0,0.037831,2.849
0.166667,0.266667,0.166667,0.1,0.033333,0,0.266667,0.17852,1.634364,0.6,0.266667,0.833333,0.324383,0.069106,0.444441,0.541694,0.000296,0.249419,2.991
0.026667,0.093333,0.146667,0.186667,0.026667,0.32,0.2,0.2812,1.277041,0.493333,0.16,0.48,0.090189,0.030681,0.10484,0.858886,0.004135,0.589032,6.95
0.153846,0.115385,0.115385,0.269231,0,0.076923,0.269231,0.411765,1.531759,0.192308,0.461538,0.730769,0.02299,0.081248,0.577516,0.415351,0.002164,0.160694,4.968
0.161765,0.029412,0.161765,0.117647,0.117647,0.088235,0.323529,0.35683,1.092793,0.426471,0.220588,0.514706,0.063321,0.09773,0.217209,0.767384,0.000028,0.591743,15.13
0.108527,0.077519,0.248062,0.20155,0.031008,0.108527,0.224806,0.311063,1.232542,0.348837,0.271318,0.775194,0.214724,0.00388,0.124923,0.849391,0.007681,0.791418,26.827
0.142857,0.214286,0.071429,0.357143,0,0,0.214286,0.166507,0.95367,0.285714,0.428571,0.928571,0.064041,0.038462,0.398262,0.526051,0,0.06417,1.973
0.129032,0.451613,0.096774,0.16129,0,0.032258,0.129032,0.341746,1.236753,0.548387,0.193548,0.741935,0.051429,0.134231,0.209542,0.784673,0,0.290384,4.06
0.333333,0,0.5,0,0.166667,0,0,0.189953,0.718688,0,0.333333,0.333333,0.094192,0,0.672942,0.327058,0,0.058501,435
0.5,0,0.25,0,0,0,0.25,0.318182,1.795696,0.25,0.25,0.5,0,0,0.836673,0.163327,0,0.017596,257
0,0.333333,0,0,0.333333,0,0.333333,0.405944,1.80775,0.333333,0.333333,0.666667,0.260722,0,0.216568,0.783432,0,0.052057,1.903
0.24,0.04,0.44,0,0.16,0,0.12,0.232468,1.800594,0.56,0,0.68,0.093871,0,0.347457,0.646283,0.00626,0.247895,2.699
0,0.25,0.5,0,0,0,0.25,0.199723,6.853805,0.5,0.25,1,0.166436,0,0.834758,0.165242,0,0.086637,481
0.043478,0,0.391304,0.26087,0,0.086957,0.217391,0.297907,1.729187,0.434783,0.304348,0.826087,0.121772,0.344891,0.441284,0.530108,0.003971,0.165203,2.539
0.028409,0.068182,0.295455,0.147727,0.028409,0.102273,0.329545,0.283188,1.261175,0.511364,0.3125,0.329545,0.049542,0,0.099754,0.891196,0.000111,0.527216,24.444
0.153846,0.076923,0.307692,0.153846,0,0.076923,0.230769,0.210645,2.934483,0.692308,0.153846,1,0.230492,0,0.805279,0.194721,0,0.087398,1.586
0.147059,0.029412,0.176471,0.220588,0.029412,0.176471,0.220588,0.35443,1.335501,0.294118,0.220588,0.544118,0.04608,0.000257,0.375776,0.619592,0,0.263004,7.696
0.237288,0.135593,0.118644,0.084746,0,0.033898,0.389831,0.371203,0.88612,0.152542,0.186441,0.677966,0.039527,0.025505,0.146481,0.818594,0.031235,0.113081,8.683
0.02439,0,0.756098,0.073171,0.02439,0.04878,0.073171,0.163968,1.005261,0.146341,0.04878,0.121951,0.082812,0,0.260879,0.735035,0,0.204313,3.497
0.140845,0.070423,0.253521,0.253521,0.028169,0.070423,0.183099,0.349929,1.112388,0.323944,0.197183,0.450704,0.090261,0.048283,0.117278,0.87603,0.002548,0.704475,10.828
0.071429,0.178571,0.035714,0.178571,0,0.214286,0.321429,0.265344,1.328679,0.464286,0.285714,0.678571,0.067682,0.057971,0.089083,0.890906,0,0.785688,4.617
0,0.125,0.5625,0.0625,0.0625,0.0625,0.125,0.219797,1.697601,0.25,0.0625,0.4375,0.012717,0.386692,0.391262,0.500569,0.024017,0.258614,3.546
0,0.666667,0,0,0,0,0.333333,0.11811,1.566852,1,0.666667,1,0,1.666667,0.851556,0.148444,0,0.019701,135
0.072917,0.104167,0.177083,0.0625,0,0.145833,0.4375,0.236004,1.449073,0.510417,0.375,0.479167,0.224858,0.052426,0.175843,0.798977,0,0.476097,12.751
0.215385,0.061538,0.230769,0.107692,0.015385,0.092308,0.276923,0.207148,1.372641,0.107692,0.076923,0.538462,0,0.006524,0.32988,0.592658,0.046882,0.261617,10.397
0.062053,0.016706,0.155131,0.112172,0.02148,0.145585,0.486874,0.327295,0.754504,0.274463,0.131265,0.651551,0.00617,0.127085,0.010108,0.976475,0.002264,0.904566,487.124
0.091398,0.024194,0.163978,0.241935,0.005376,0.096774,0.376344,0.340525,0.774378,0.19086,0.051075,0.416667,0.007308,0.038026,0.003777,0.960408,0.00104,0.970255,202.437
0.103321,0.01476,0.129151,0.173432,0.01845,0.081181,0.479705,0.303713,1.013639,0.276753,0.066421,0.394834,0.010958,0.111644,0.014763,0.961445,0.000179,0.985519,168.49
0.051948,0.038961,0.155844,0.090909,0.012987,0.142857,0.506494,0.26902,0.974537,0.194805,0.103896,0.61039,0.040279,0.06131,0.0445,0.932085,0,0.860591,45.913
0.119048,0.038095,0.166667,0.114286,0.02381,0.119048,0.419048,0.303211,0.780927,0.180952,0.1,0.504762,0.003409,0.06308,0.052491,0.938102,0.000017,0.636411,130.372
0.096346,0.046512,0.13289,0.106312,0.036545,0.136213,0.445183,0.264731,0.778439,0.289037,0.099668,0.634551,0.003517,0.145658,0.0164,0.965019,0.000026,0.921155,235.335
0.117904,0.052402,0.091703,0.170306,0.026201,0.19214,0.349345,0.235677,0.722089,0.244541,0.026201,0.371179,0.022879,0.068576,0.010232,0.981675,0,0.893934,103.09
0.134703,0.043379,0.141553,0.182648,0.020548,0.152968,0.324201,0.283807,0.804921,0.262557,0.02968,0.563927,0.013077,0.049676,0.009225,0.936336,0.001223,0.907451,246.489
0.081967,0.042623,0.104918,0.12459,0.013115,0.252459,0.380328,0.287223,1.043845,0.183607,0.121311,0.527869,0.060799,0.043603,0.004428,0.993765,0.000963,0.748081,376.615
0.14554,0.035211,0.093897,0.169014,0.018779,0.129108,0.408451,0.301873,0.776368,0.15493,0.089202,0.504695,0.028577,0.096005,0.012274,0.970865,0.00352,0.96823,293.965
0.088285,0.050934,0.129032,0.151104,0.022071,0.154499,0.404075,0.331205,0.735821,0.404075,0.16129,0.730051,0.013851,0.116721,0.017678,0.975687,0.000846,0.921664,364.244
0.136929,0.037344,0.087137,0.20332,0.041494,0.078838,0.414938,0.331717,0.996595,0.182573,0.037344,0.672199,0.005465,0.04313,0.001269,0.86178,0.00003,0.985043,173.942
0.088496,0.064897,0.132743,0.227139,0.0059,0.115044,0.365782,0.277246,0.704181,0.20354,0.138643,0.528024,0.019225,0.051614,0.008653,0.979779,0.00076,0.944672,163.377
0.094937,0.050633,0.139241,0.170886,0.018987,0.107595,0.417722,0.320046,0.733435,0.379747,0.227848,0.64557,0.091134,0.259879,0.137449,0.855122,0.000189,0.465195,149.351
0.0553,0.018433,0.119816,0.170507,0.013825,0.179724,0.442396,0.329382,0.773388,0.211982,0.059908,0.506912,0.012483,0.059888,0.010805,0.985712,0.000522,0.979524,112.361
0.164894,0.06117,0.12766,0.260638,0.010638,0.06383,0.31117,0.386053,0.66187,0.199468,0.119681,0.537234,0.010097,0.102829,0.057443,0.934642,0.00009,0.643,213.393
0.143258,0.039326,0.140449,0.207865,0.008427,0.143258,0.317416,0.315884,0.676046,0.280899,0.11236,0.494382,0.039221,0.153838,0.011175,0.955799,0.000673,0.868465,235.264
0.1341,0.076628,0.076628,0.180077,0.02682,0.164751,0.340996,0.311637,0.933782,0.256705,0.072797,0.555556,0.034424,0.061432,0.006533,0.976736,0.00018,0.962827,151.847
0.143396,0.041509,0.109434,0.283019,0.007547,0.101887,0.313208,0.376892,0.709046,0.25283,0.037736,0.554717,0.018729,0.044741,0.000068,0.947405,0.001027,0.907004,162.82
0.106796,0.029126,0.092233,0.092233,0.014563,0.067961,0.597087,0.25345,1.054422,0.194175,0.082524,0.432039,0.015511,0.037469,0.021879,0.863691,0.00679,0.891188,69.612
0.08284,0.061144,0.143984,0.17357,0.013807,0.149901,0.374753,0.333165,0.865722,0.262327,0.108481,0.595661,0.021176,0.020165,0.003622,0.987885,0.001427,0.963414,310.419
0.12253,0.063241,0.067194,0.233202,0.011858,0.193676,0.3083,0.313191,0.779962,0.438735,0.12253,0.399209,0.021116,0.07354,0.00857,0.982947,0.001131,0.969268,122.594
0.069307,0.113861,0.173267,0.064356,0.009901,0.178218,0.391089,0.278956,0.818257,0.227723,0.039604,0.633663,0.030378,0.102974,0.002134,0.981828,0.000018,0.902498,114.689
0.096,0.04,0.116,0.188,0.02,0.136,0.404,0.355581,0.907065,0.264,0.12,0.716,0.018609,0.030279,0.247016,0.726611,0.000004,0.371982,169.25
0.106742,0.02809,0.134831,0.219101,0.005618,0.157303,0.348315,0.280632,0.595993,0.213483,0.039326,0.533708,0.085693,0.113851,0.015344,0.974859,0.000027,0.85898,215.244
0.117506,0.136691,0.119904,0.189448,0.007194,0.083933,0.345324,0.258527,0.937814,0.282974,0.069544,0.573141,0.008243,0.038251,0.003886,0.990678,0.000413,0.917531,232.84
0.16,0.04,0.109091,0.163636,0.025455,0.123636,0.378182,0.339522,0.924686,0.345455,0.12,0.709091,0.012435,0.055717,0.057491,0.936752,0.0016,0.724663,194.931
0.048673,0.042035,0.300885,0.115044,0.033186,0.210177,0.25,0.261231,0.946113,0.345133,0.137168,0.557522,0.050942,0.111264,0.021079,0.961793,0.001781,0.947482,271.584
0.117917,0.024502,0.125574,0.163859,0.026034,0.151608,0.390505,0.316154,0.866539,0.264931,0.11026,0.419602,0.028421,0.025579,0.005651,0.991098,0.000716,0.887243,259.689
0.07767,0.048544,0.139159,0.168285,0.009709,0.171521,0.385113,0.319357,0.81424,0.291262,0.080906,0.385113,0.010597,0.057727,0.019032,0.974427,0.000274,0.860422,159.043
0.080189,0.04717,0.160377,0.127358,0.033019,0.066038,0.485849,0.377602,0.779353,0.254717,0.165094,0.698113,0.067967,0.242446,0.119009,0.87142,0.000786,0.541014,145.144
0.078721,0.03444,0.118081,0.169742,0.01845,0.135301,0.445264,0.320735,0.770757,0.295203,0.116851,0.656827,0.009703,0.087178,0.008345,0.962158,0.020828,0.933015,902.11
0.106195,0.115044,0.238938,0.221239,0.035398,0.123894,0.159292,0.275182,0.723071,0.212389,0.061947,0.39823,0.030197,0.05108,0.016733,0.977637,0,0.943716,56.82
0.182203,0.052966,0.144068,0.180085,0.029661,0.118644,0.292373,0.386654,0.707866,0.230932,0.067797,0.588983,0.002843,0.03474,0.004931,0.983062,0.000094,0.966919,361.684
0.130208,0.104167,0.098958,0.208333,0.015625,0.135417,0.307292,0.314096,0.940556,0.3125,0.057292,0.53125,0.024312,0.034301,0.002893,0.989482,0,0.955157,74.12
0.061889,0.019544,0.198697,0.156352,0.013029,0.114007,0.436482,0.296453,0.84839,0.283388,0.110749,0.609121,0.005727,0.0769,0.016028,0.973061,0.003247,0.975588,350.677
0.109705,0.050633,0.164557,0.265823,0.012658,0.084388,0.312236,0.379394,0.879468,0.375527,0.113924,0.666667,0.023359,0.015385,0.102653,0.877924,0,0.407926,132.377
0.050193,0.034749,0.096525,0.185328,0,0.15444,0.478764,0.299736,0.913428,0.258687,0.146718,0.610039,0.024293,0.059696,0.009191,0.988911,0.000158,0.932034,171.752
0.156156,0.057057,0.153153,0.138138,0.012012,0.078078,0.405405,0.294939,0.889198,0.246246,0.09009,0.576577,0.025875,0.059301,0.164369,0.831243,0.001084,0.433116,186.405
0.111111,0.049383,0.17284,0.123457,0.012346,0.148148,0.382716,0.303936,0.654543,0.358025,0.222222,0.703704,0.096842,0.078439,0.178085,0.820056,0.000107,0.426603,99.88
0.152941,0.064706,0.211765,0.144118,0.047059,0.155882,0.223529,0.307266,0.881684,0.235294,0.102941,0.508824,0.010602,0.082229,0.022322,0.97277,0.000334,0.765798,145.412
0.082317,0.039634,0.147866,0.213415,0.015244,0.141768,0.359756,0.308854,0.828217,0.207317,0.073171,0.661585,0.024288,0.10796,0.003228,0.984664,0.009072,0.989614,570.842
0.27381,0.130952,0.27381,0.059524,0.059524,0.047619,0.154762,0.387838,0.799756,0.27381,0.166667,0.452381,0.027608,0.048405,0.157558,0.805909,0,0.897225,19.654
0.174863,0.051913,0.106557,0.368852,0.013661,0.068306,0.215847,0.352923,0.696136,0.174863,0.120219,0.622951,0.070301,0.032477,0.112681,0.860948,0.003613,0.661475,185.647
0.190769,0.021538,0.150769,0.221538,0.018462,0.092308,0.304615,0.327362,0.559662,0.190769,0.076923,0.390769,0.017109,0.011411,0.095804,0.863088,0.004,0.454335,117.337
0.113122,0.054299,0.058824,0.687783,0.004525,0.022624,0.058824,0.380667,0.736734,0.117647,0.004525,0.117647,0.055562,0,0.017305,0.962061,0,0.878668,51.01
0.217822,0.029703,0.118812,0.29703,0.029703,0.108911,0.19802,0.296762,0.482712,0.178218,0.059406,0.584158,0.018099,0.01359,0.174788,0.757134,0,0.248948,35.946
0.46,0.09,0.15,0.17,0.02,0.02,0.09,0.253592,0.739852,0.34,0.07,0.32,0.029142,0.085335,0.069173,0.886877,0.000012,0.944685,28.17
0.121951,0.04878,0.121951,0.268293,0,0.170732,0.268293,0.33081,0.584568,0.243902,0.219512,0.560976,0.051851,0.093716,0.440892,0.557509,0,0.086809,12.22
0.113095,0.041667,0.071429,0.345238,0.011905,0.059524,0.357143,0.376391,0.634486,0.10119,0.10119,0.547619,0.008592,0.053076,0.006895,0.983274,0,0.961275,176.467
0.369565,0.043478,0,0.108696,0.043478,0.065217,0.369565,0.377274,0.581927,0.108696,0.043478,0.608696,0.008095,0.011282,0.000017,0.998913,0,0.980123,17.375
0.129464,0.03125,0.174107,0.3125,0.004464,0.0625,0.285714,0.237316,0.730445,0.102679,0.071429,0.504464,0.005718,0.051536,0.063245,0.921001,0.000201,0.4677,145.975
0.158784,0.081081,0.060811,0.290541,0.047297,0.155405,0.206081,0.350867,0.861345,0.35473,0.094595,0.554054,0.051838,0.079746,0.039256,0.93908,0.000994,0.864703,250.534
0.138122,0.055249,0.093923,0.40884,0.022099,0.066298,0.21547,0.304478,0.544891,0.292818,0.027624,0.486188,0.039486,0.021284,0.01821,0.959996,0.001838,0.878207,89.381
0.04918,0,0.196721,0.065574,0,0.163934,0.52459,0.28503,0.596189,0.344262,0.114754,0.967213,0.073465,0.1002,0.616661,0.361545,0,0.047622,32.638
0.063158,0.052632,0.2,0.231579,0,0.084211,0.368421,0.318069,0.703918,0.473684,0.157895,0.621053,0.087647,0.068473,0.556238,0.43685,0.000201,0.044491,30.563
0.15,0.05,0.35,0.15,0.15,0,0.15,0.322202,0.862339,0.3,0.15,0.85,0.058664,0,0.783393,0.115485,0,0.014444,7.918
0.56383,0.262411,0.042553,0.078014,0.003546,0.01773,0.031915,0.37769,0.755605,0.021277,0.010638,0.283688,0,0,0.208196,0.777069,0,0.981107,71.008
0.067599,0.034965,0.144522,0.188811,0.004662,0.172494,0.386946,0.3151,0.621184,0.244755,0.079254,0.375291,0.018338,0.045529,0.12725,0.863334,0,0.429614,233.494
0.207547,0.103774,0.113208,0.207547,0.014151,0.056604,0.29717,0.375815,0.486307,0.103774,0.084906,0.386792,0.03171,0.017679,0.04598,0.943881,0.00053,0.630209,60.614
0.209184,0.086735,0.045918,0.438776,0.015306,0.045918,0.158163,0.385764,0.353167,0.132653,0.112245,0.30102,0.016396,0.056992,0.00186,0.992248,0.000746,0.971036,272.792
0.465006,0.053381,0.045077,0.351127,0.007117,0.017794,0.060498,0.410104,0.581593,0.105575,0,0.130486,0.005484,0.006628,0.007292,0.98606,0.000859,0.872729,129.201
0.210084,0.067227,0.193277,0.12605,0.042017,0.067227,0.294118,0.336669,0.659902,0.478992,0.12605,0.487395,0.027469,0.244105,0.002276,0.977572,0.001488,0.657903,35.213
0.13986,0.041958,0.398601,0.125874,0.020979,0.104895,0.167832,0.202849,0.752937,0.244755,0.027972,0.517483,0.02912,0.052766,0.530334,0.375645,0.000849,0.040751,49.968
0.141732,0.094488,0.11811,0.181102,0.007874,0.19685,0.259843,0.307009,0.942355,0.425197,0.110236,0.527559,0.074091,0.00117,0.215867,0.778059,0.001081,0.300631,40.681
0.154762,0.095238,0.261905,0.178571,0.011905,0.035714,0.261905,0.347832,0.329708,0.071429,0.047619,0.357143,0.00988,0,0.104572,0.892722,0,0.314723,31.976
0.194245,0.172662,0.230216,0.147482,0.010791,0.068345,0.176259,0.309091,0.499776,0.208633,0.02518,0.420863,0.001631,0.00713,0.057754,0.901682,0.000313,0.747516,86.442
0.133929,0.013393,0.147321,0.267857,0.107143,0.129464,0.200893,0.370483,0.583759,0.330357,0.058036,0.638393,0.018954,0.029431,0.220206,0.740358,0.000595,0.16929,159.149
0.102941,0.014706,0.102941,0.088235,0.044118,0.161765,0.485294,0.278648,0.864679,0.411765,0.176471,0.602941,0.104667,0.064886,0.156528,0.80125,0.000028,0.608945,24.868
0.2,0.15,0.233333,0.183333,0.016667,0.016667,0.2,0.277763,0.999185,0.25,0.083333,0.366667,0.005367,0.087923,0.026461,0.918298,0.000063,0.808191,29.055
0.116466,0.040161,0.096386,0.384203,0.01071,0.060241,0.291834,0.28458,1.028242,0.065596,0.02008,0.250335,0.006927,0.061629,0.026461,0.971855,0.001241,0.934154,243.63
0.087248,0.073826,0.14094,0.080537,0.033557,0.194631,0.389262,0.247686,0.635196,0.449664,0.067114,0.42953,0.120397,0.008854,0.233785,0.627647,0,0.343473,44.034
0.043478,0.043478,0.217391,0,0.043478,0.173913,0.478261,0.27055,0.382636,0.478261,0.086957,0.782609,0.244431,0,0.634687,0.358192,0.000034,0.024057,8.18
0.851351,0,0.094595,0.040541,0,0.013514,0,0.224585,0.362915,0.027027,0,0.067568,0,0,0,0.989116,0.000761,0.989178,45.261
0.230769,0.062937,0.174825,0.272727,0.020979,0.090909,0.146853,0.271026,0.505102,0.181818,0.062937,0.223776,0.007581,0.03278,0.074323,0.909526,0,0.561517,48.714
